uniprotkb_id,uniprotkbac_id,organism,tpsprotein_names,tpsgene_names,geneprimary_identifier,genesecondary_identifier,emblgenbankddbjcds_id,synonym,organism_id,ec_number,uniparc,keywords,crossreference_interpro,geneontology_molecularfunction,taxonomiclineage_id,TPS CLASSIFICATION
V7AHF2,V7AHF2_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143200g,"Phvul.011G143200.1.p, ",PAC:37156635 ,ESW04999.1,PHAVU_011G143200g,3885,,UPI0003CA8C5B ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AI88,V7AI88_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G107200g,"Phvul.011G107200.1.p, ",PAC:37155289 ,ESW04578.1,PHAVU_011G107200g,3885,,UPI0003CA5513 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BW14,V7BW14_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G135200g,"Phvul.005G135200.1.p, ",PAC:37152462 ,ESW22197.1,PHAVU_005G135200g,3885,,UPI0003CA1724 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BQL5,V7BQL5_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_006G195700g,"Phvul.006G195700.1.p, ",PAC:37172659 ,ESW20282.1,PHAVU_006G195700g,3885,,UPI0003CA585A ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BXY7,V7BXY7_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G111400g,"Phvul.005G111400.1.p, ",PAC:37154069 ,ESW21928.1,PHAVU_005G111400g,3885,,UPI0003CB4B1A ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AIA5,V7AIA5_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G142500g,"Phvul.011G142500.1.p, ",PAC:37155323 ,ESW04990.1,PHAVU_011G142500g,3885,,UPI0003C9FB69 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AH97,V7AH97_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143100g,"Phvul.011G143100.2.p, ",PAC:37154691 ,ESW04997.1,PHAVU_011G143100g,3885,,UPI0003CAACAF ,Coiled coil;Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BUN0,V7BUN0_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_006G195600g,"Phvul.006G195600.1.p, ",PAC:37171899 ,ESW20281.1,PHAVU_006G195600g,3885,,UPI0003CAA81B ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7CLZ7,V7CLZ7_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_002G219100g,"Phvul.002G219100.1.p, ",PAC:37177798 ,ESW31212.1,PHAVU_002G219100g,3885,,UPI0003CA5897 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BZ58,V7BZ58_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G111700g,"Phvul.005G111700.1.p, ",PAC:37152285 ,ESW21931.1,PHAVU_005G111700g,3885,,UPI0003CA8501 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BZZ3,V7BZZ3_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein (Fragment),PHAVU_005G135100g,"Phvul.005G135100.1.p, ",PAC:37153256 ,ESW22196.1,PHAVU_005G135100g,3885,,UPI0003CA1EEC ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AIC0,V7AIC0_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143600g,"Phvul.011G143600.1.p, ",PAC:37156495 ,ESW05005.1,PHAVU_011G143600g,3885,,UPI0003CA24B3 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7ALI1,V7ALI1_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143700g,"Phvul.011G143700.1.p, ",PAC:37156894 ,ESW05006.1,PHAVU_011G143700g,3885,,UPI0003CA1832 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7CZT9,V7CZT9_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_001G152100g,"Phvul.001G152100.1.p, ",PAC:37168560 ,ESW34431.1,PHAVU_001G152100g,3885,,UPI0003CA33DA ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BVZ5,V7BVZ5_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein (Fragment),PHAVU_005G133100g,,,ESW22172.1,PHAVU_005G133100g,3885,,UPI0003CA0E69 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AIB0,V7AIB0_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G142900g,"Phvul.011G142900.1.p, ",PAC:37156199 ,ESW04995.1,PHAVU_011G142900g,3885,,UPI0003CB1ACE ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AG88,V7AG88_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein (Fragment),PHAVU_011G1068000g,,,ESW04574.1,PHAVU_011G1068000g,3885,,UPI0003CA8C2C ,Coiled coil;Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AH91,V7AH91_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein (Fragment),PHAVU_011G142600g,,,ESW04992.1,PHAVU_011G142600g,3885,,UPI0003CB47CC ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7CM64,V7CM64_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_002G219300g,"Phvul.002G219300.1.p, ",PAC:37176549 ,ESW31214.1,PHAVU_002G219300g,3885,,UPI0003CB67FD ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BVE6,V7BVE6_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G111500g,"Phvul.005G111500.1.p, ",PAC:37153441 ,ESW21929.1,PHAVU_005G111500g,3885,,UPI0003CBABCF ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7ALH7,V7ALH7_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143300g,,,ESW05001.1,PHAVU_011G143300g,3885,,UPI0003CAAAD7 ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7ALG8,V7ALG8_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G142500g,"Phvul.011G142500.2.p, ",PAC:37155324 ,ESW04991.1,PHAVU_011G142500g,3885,,UPI0003CB83AC ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AHF8,V7AHF8_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143500g,"Phvul.011G143500.2.p, ",PAC:37156919 ,ESW05004.1,PHAVU_011G143500g,3885,,UPI0003CB74F6 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AJF3,V7AJF3_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143500g,"Phvul.011G143500.1.p, ",PAC:37156918 ,ESW05003.1,PHAVU_011G143500g,3885,,UPI0003CA33E9 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7CWC3,V7CWC3_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_001G151900g,,,ESW34429.1,PHAVU_001G151900g,3885,,UPI0003CAD4A6 ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BT60,V7BT60_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein (Fragment),PHAVU_005G048500g,,,ESW21177.1,PHAVU_005G048500g,3885,,UPI0003CB7E07 ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,ent-kaurene synthase activity [GO:0009899]; magnesium ion binding [GO:0000287],3885,UNCHARACTERIZED
V7AJE3,V7AJE3_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G142700g,"Phvul.011G142700.1.p, ",PAC:37156891 ,ESW04993.1,PHAVU_011G142700g,3885,,UPI0003CAF60C ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AJE8,V7AJE8_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G143100g,"Phvul.011G143100.1.p, ",PAC:37154690 ,ESW04998.1,PHAVU_011G143100g,3885,,UPI0003CB3B6C ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AD21,V7AD21_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_011G013600g,"Phvul.011G013600.1.p, ",PAC:37157239 ,ESW03432.1,PHAVU_011G013600g,3885,,UPI0003CB66E9 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BYP2,V7BYP2_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G133200g,"Phvul.005G133200.1.p, ",PAC:37153061 ,ESW22173.1,PHAVU_005G133200g,3885,,UPI0003CBD5A7 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7ALI8,V7ALI8_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein (Fragment),PHAVU_011G1441000g,,,ESW05011.1,PHAVU_011G1441000g,3885,,UPI0003CB49A0 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BW63,V7BW63_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G133300g,"Phvul.005G133300.1.p, ",PAC:37153059 ,ESW22174.1,PHAVU_005G133300g,3885,,UPI0003CAC787 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7AHG2,V7AHG2_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Terpene_synth domain-containing protein,PHAVU_011G144000g,,,ESW05009.1,PHAVU_011G144000g,3885,,UPI0003CBC252 ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],3885,
V7CW74,V7CW74_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_001G152100g,"Phvul.001G152100.2.p, ",PAC:37168561 ,ESW34432.1,PHAVU_001G152100g,3885,,UPI0003CBA638 ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BYL1,V7BYL1_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G089800g,"Phvul.005G089800.1.p, ",PAC:37152627 ,ESW21671.1,PHAVU_005G089800g,3885,,UPI0003CAFD8D ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
V7BYU8,V7BYU8_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Uncharacterized protein,PHAVU_005G135000g,"Phvul.005G135000.1.p, ",PAC:37152821 ,ESW22195.1,PHAVU_005G135000g,3885,,UPI0003CBD51F ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,UNCHARACTERIZED
A5A8G0,A5A8G0_PHYPA,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),Ent-kaurene synthase,PpCPS/KS PHYPA_009773,"Pp3c7_1880V3.1.p, ",PAC:32925293 ,BAF61135.1,"PHYPA_009773, PpCPS/KS",3218,,UPI000150D0E8 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3218,DITERPENE SYNTHASE
A0A2K1JW91,A0A2K1JW91_PHYPA,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),Terpene_synth domain-containing protein,PHYPA_015573,,,PNR45802.1,PHYPA_015573,3218,,UPI00024AD8D1 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3218,
A0A2K1K9X0,A0A2K1K9X0_PHYPA,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),Uncharacterized protein,PHYPA_009761,"Pp3c7_1650V3.1.p, ",PAC:32924981 ,PNR50575.1,PHYPA_009761,3218,,UPI000CBCDB3F ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3218,UNCHARACTERIZED
A0A2K1IW25,A0A2K1IW25_PHYPA,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),Uncharacterized protein,PHYPA_025427,"Pp3c20_21890V3.1.p, ",PAC:32947515 ,PNR33483.1,PHYPA_025427,3218,,UPI000CB6EEAC ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3218,UNCHARACTERIZED
A0A4U5PRG5,A0A4U5PRG5_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000194150,,,TKR99026.1,D5086_0000194150,43335,,UPI0011390496 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
A0A4U5PQ87,A0A4U5PQ87_POPAL,Populus alba (White poplar),Terpene synthase 3,D5086_0000194220,,,TKR99033.1,D5086_0000194220,43335,,UPI0011338962 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,MONOTERPENE SYNTHASE
A0A4U5P5F4,A0A4U5P5F4_POPAL,Populus alba (White poplar),Putative terpene synthase 9 isoform X1,D5086_0000227480,,,TKR91030.1,D5086_0000227480,43335,,UPI00113E5F9F ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4U5QJQ7,A0A4U5QJQ7_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000078370,,,TKS10932.1,D5086_0000078370,43335,,UPI00113A42D4 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
A0A4U5P467,A0A4U5P467_POPAL,Populus alba (White poplar),Terpene synthase/cyclase family protein,D5086_0000233460,,,TKR90431.1,D5086_0000233460,43335,,UPI0011360F79 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4U5QET7,A0A4U5QET7_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000097110,,,TKS09068.1,D5086_0000097110,43335,,UPI00113E2917 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
A0A4U5Q075,A0A4U5Q075_POPAL,Populus alba (White poplar),Terpene synthase,D5086_0000159470,,,TKS02802.1,D5086_0000159470,43335,,UPI00113C0EAC ,Reference proteome,IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],43335,
A0A4V6A9V8,A0A4V6A9V8_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000128810,,,TKS05876.1,D5086_0000128810,43335,,UPI00113DCB28 ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
A0A4U5QKN0,A0A4U5QKN0_POPAL,Populus alba (White poplar),Terpene synthase,D5086_0000095220,,,TKS09235.1,D5086_0000095220,43335,,UPI0011349F3B ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4U5P404,A0A4U5P404_POPAL,Populus alba (White poplar),Putative terpene synthase 9 isoform X2,D5086_0000227470,,,TKR91029.1,D5086_0000227470,43335,,UPI001136FB51 ,Reference proteome,IPR008949;IPR001906;IPR036965;IPR008930;,terpene synthase activity [GO:0010333],43335,
A0A4U5QEU0,A0A4U5QEU0_POPAL,Populus alba (White poplar),Terpene synthase,D5086_0000097130,,,TKS09070.1,D5086_0000097130,43335,,UPI0011371EDF ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4V6A9S6,A0A4V6A9S6_POPAL,Populus alba (White poplar),(-)-germacrene D synthase-like isoform X2,D5086_0000131760,,,TKS05576.1,D5086_0000131760,43335,,UPI00113AA68D ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,SESQUITERPENE SYNTHASE
A0A4U5Q7G1,A0A4U5Q7G1_POPAL,Populus alba (White poplar),Terpene synthase/cyclase family protein,D5086_0000130100,,,TKS05752.1,D5086_0000130100,43335,,UPI00113B0BA1 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4U5MCF1,A0A4U5MCF1_POPAL,Populus alba (White poplar),Terpene synthase,D5086_0000312560,,,TKR66323.1,D5086_0000312560,43335,,UPI00113B9A76 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4V6A2A0,A0A4V6A2A0_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000280700,,,TKR78505.1,D5086_0000280700,43335,,UPI00113DE9E4 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
A0A4U5Q8I5,A0A4U5Q8I5_POPAL,Populus alba (White poplar),Terpene synthase,D5086_0000121510,,,TKS06628.1,D5086_0000121510,43335,,UPI0011346B40 ,Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A4U5QLE8,A0A4U5QLE8_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000071830,,,TKS11590.1,D5086_0000071830,43335,,UPI00113D1704 ,Coiled coil;Magnesium;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
A0A4V6AA16,A0A4V6AA16_POPAL,Populus alba (White poplar),Uncharacterized protein,D5086_0000110520,,,TKS07586.1,D5086_0000110520,43335,,UPI0011355C7F ,Magnesium;Reference proteome,IPR008949;IPR001906;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,UNCHARACTERIZED
